Customer heading,Latitude,Longitude,Town,Province,Region,Current Seller id,Institution,Titularity
116704,39.581109,2.67783,PALMA DE MALLORCA,Baleares,Islas Baleares,138.0,Yes,Public
116705,39.567609,2.669826,PALMA DE MALLORCA,Baleares,Islas Baleares,138.0,Yes,Public
116708,39.716974,2.869952,LLOSETA,Baleares,Islas Baleares,138.0,Yes,Public
116709,39.613012,3.288,SANT LLORENÇ DES CARDASSAR,Baleares,Islas Baleares,138.0,Yes,Public
116711,39.568764,2.671091,PALMA DE MALLORCA,Baleares,Islas Baleares,138.0,Yes,Public
116712,39.42521,2.753547,LLUCMAJOR,Baleares,Islas Baleares,138.0,Yes,Public
116713,39.585463,2.665107,PALMA DE MALLORCA,Baleares,Islas Baleares,138.0,Yes,Public
116714,39.587374,2.650357,PALMA DE MALLORCA,Baleares,Islas Baleares,138.0,Yes,Public
116716,39.863623,4.285538,ES CASTELL,Baleares,Islas Baleares,138.0,Yes,Public
116717,39.7714,3.022069,SA POBLA,Baleares,Islas Baleares,138.0,Yes,Public
116718,39.986913,4.093843,ES MERCADAL,Baleares,Islas Baleares,138.0,Yes,Public
116719,39.569175,2.67553,PALMA DE MALLORCA,Baleares,Islas Baleares,138.0,Yes,Private
116720,39.514064,2.531797,BENDINAT,Baleares,Islas Baleares,138.0,Yes,Public
116721,39.642764,3.008251,SINEU,Baleares,Islas Baleares,138.0,Yes,Public
116722,39.509995,3.216349,MANACOR,Baleares,Islas Baleares,138.0,Yes,Public
116723,39.604625,3.385188,CALA MILLOR,Baleares,Islas Baleares,138.0,Yes,Public
116724,39.570493,3.084991,VILAFRANCA DE BONANY,Baleares,Islas Baleares,138.0,Yes,Public
116725,39.607955,2.688286,PALMA DE MALLORCA,Baleares,Islas Baleares,138.0,Yes,Public
116726,39.519225,2.49186,SANTA PONÇA,Baleares,Islas Baleares,138.0,Yes,Public
116727,39.885907,4.269752,MAO,Baleares,Islas Baleares,138.0,Yes,Public
116729,40.000998,3.836488,CIUTADELLA DE MENORCA,Baleares,Islas Baleares,138.0,Yes,Public
116730,39.690544,2.846937,BINISSALEM,Baleares,Islas Baleares,138.0,Yes,Public
116731,39.979188,4.015018,FERRERIES,Baleares,Islas Baleares,138.0,Yes,Public
116733,39.5505,2.697508,PALMA DE MALLORCA,Baleares,Islas Baleares,138.0,No,Catholic
116734,39.587256,2.658153,PALMA DE MALLORCA,Baleares,Islas Baleares,138.0,Yes,Public
116736,39.885836,4.255775,MAO,Baleares,Islas Baleares,138.0,Yes,Public
116737,39.5776,2.647114,PALMA DE MALLORCA,Baleares,Islas Baleares,138.0,Yes,Public
116740,39.566669,3.218471,MANACOR,Baleares,Islas Baleares,138.0,Yes,Public
116741,39.605375,3.379702,SON SERVERA,Baleares,Islas Baleares,138.0,Yes,Public
116742,39.576076,2.656973,PALMA DE MALLORCA,Baleares,Islas Baleares,138.0,Yes,Public
116744,39.581109,2.67783,PALMA DE MALLORCA,Baleares,Islas Baleares,138.0,Yes,Public
116746,39.562495,3.210549,MANACOR,Baleares,Islas Baleares,138.0,Yes,Public
116748,39.617526,2.770161,MARRATXI,Baleares,Islas Baleares,138.0,Yes,Public
116749,39.706272,3.102345,SANTA MARGALIDA,Baleares,Islas Baleares,138.0,Yes,Public
116750,39.573366,2.637345,PALMA DE MALLORCA,Baleares,Islas Baleares,138.0,Yes,Public
116751,39.595675,3.0349,SANT JOAN,Baleares,Islas Baleares,138.0,Yes,Public
116752,39.58078,2.672072,PALMA,Baleares,Islas Baleares,138.0,Yes,Public
116753,39.561607,2.896591,ALGAIDA,Baleares,Islas Baleares,138.0,Yes,Public
116755,39.538123,2.538803,BENDINAT,Baleares,Islas Baleares,138.0,Yes,Public
116756,39.571217,3.204893,MANACOR,Baleares,Islas Baleares,138.0,Yes,Public
116758,39.997788,3.840568,CIUTADELLA DE MENORCA,Baleares,Islas Baleares,138.0,Yes,Public
116762,38.982819,1.304546,SANT ANTONI DE PORTMANY,Baleares,Islas Baleares,138.0,Yes,Public
116763,39.881969,4.268678,MAO,Baleares,Islas Baleares,138.0,Yes,Public
116765,39.585248,2.634766,PALMA DE MALLORCA,Baleares,Islas Baleares,138.0,Yes,Public
116766,39.585533,2.646009,PALMA DE MALLORCA,Baleares,Islas Baleares,138.0,Yes,Public
116767,39.570589,2.984288,MONTUIRI,Baleares,Islas Baleares,138.0,Yes,Public
116768,39.528531,2.757609,PALMA DE MALLORCA,Baleares,Islas Baleares,138.0,Yes,Public
117189,41.223496,1.727365,VILANOVA I LA GELTRU,Barcelona,Cataluña,160.0,No,Catholic
117193,41.4311,2.216281,SANT ADRIA DE BESOS,Barcelona,Cataluña,178.0,No,Catholic
117195,41.875638,2.286867,TARADELL,Barcelona,Cataluña,123.0,Yes,Private
117197,41.531543,2.116016,SABADELL,Barcelona,Cataluña,184.0,Yes,Private
117199,41.537293,2.214444,MOLLET DEL VALLES,Barcelona,Cataluña,184.0,No,Catholic
117203,41.492444,2.294644,MONTGAT,Barcelona,Cataluña,178.0,Yes,Private
117206,41.741027,1.836954,MANRESA,Barcelona,Cataluña,123.0,No,Catholic
117207,41.539754,2.117509,SABADELL,Barcelona,Cataluña,184.0,No,Catholic
117208,41.412507,2.179212,BARCELONA,Barcelona,Cataluña,168.0,Yes,Private
117209,41.3754,2.101809,L'HOSPITALET DE LLOBREGAT,Barcelona,Cataluña,168.0,No,Catholic
117210,41.733601,1.825726,MANRESA,Barcelona,Cataluña,123.0,No,Catholic
117212,41.493966,2.07404,SANT CUGAT DEL VALLES,Barcelona,Cataluña,188.0,No,Catholic
117213,41.375421,2.165678,BARCELONA,Barcelona,Cataluña,213.0,No,Catholic
117214,41.360485,2.098484,L'HOSPITALET DE LLOBREGAT,Barcelona,Cataluña,168.0,No,Catholic
117215,41.413199,2.20915,BARCELONA,Barcelona,Cataluña,178.0,Yes,Private
117216,41.402845,2.171667,BARCELONA,Barcelona,Cataluña,178.0,No,Catholic
117219,41.406122,2.13244,BARCELONA,Barcelona,Cataluña,188.0,No,Catholic
117220,41.404727,2.143164,BARCELONA,Barcelona,Cataluña,168.0,No,Private
117222,41.385454,2.158326,BARCELONA,Barcelona,Cataluña,168.0,No,Catholic
117223,41.451512,2.244455,BADALONA,Barcelona,Cataluña,178.0,Yes,Catholic
117224,41.489758,2.029676,RUBI,Barcelona,Cataluña,188.0,No,Catholic
117226,41.414376,2.017878,MOLINS DE REI,Barcelona,Cataluña,213.0,No,Catholic
117227,41.473663,1.929822,MARTORELL,Barcelona,Cataluña,213.0,No,Catholic
117229,41.419422,2.151387,BARCELONA,Barcelona,Cataluña,178.0,No,Catholic
117232,41.530015,2.182402,SANTA PERPETUA DE MOGODA,Barcelona,Cataluña,188.0,No,Catholic
117233,41.933021,2.255651,VIC,Barcelona,Cataluña,123.0,Yes,Private
117234,41.393507,2.128761,BARCELONA,Barcelona,Cataluña,188.0,No,Catholic
117236,41.412346,2.125098,BARCELONA,Barcelona,Cataluña,188.0,Yes,Private
117237,41.561762,2.016684,TERRASSA,Barcelona,Cataluña,184.0,Yes,Private
117238,41.418006,2.133812,BARCELONA,Barcelona,Cataluña,188.0,Yes,Private
117241,41.539256,1.868483,ESPARREGUERA,Barcelona,Cataluña,213.0,Yes,Private
117245,41.410283,2.178819,BARCELONA,Barcelona,Cataluña,168.0,Yes,Private
117247,41.57898,1.626365,IGUALADA,Barcelona,Cataluña,213.0,Yes,Private
117248,41.558921,2.098162,SABADELL,Barcelona,Cataluña,184.0,Yes,Private
117253,41.373869,2.144105,BARCELONA,Barcelona,Cataluña,213.0,No,Catholic
117254,41.219864,1.724571,VILANOVA I LA GELTRU,Barcelona,Cataluña,160.0,No,Catholic
117256,41.410353,2.134885,BARCELONA,Barcelona,Cataluña,188.0,Yes,Private
117258,41.419256,2.211822,BARCELONA,Barcelona,Cataluña,178.0,No,Catholic
117259,41.422787,2.169708,BARCELONA,Barcelona,Cataluña,168.0,Yes,Public
117261,41.501502,2.090914,BELLATERRA,Barcelona,Cataluña,168.0,No,Private
117263,41.605577,1.845944,MONTSERRAT (MONESTIR),Barcelona,Cataluña,188.0,Yes,Catholic
117265,41.63969,2.389095,LLINARS DEL VALLES,Barcelona,Cataluña,108.0,Yes,Private
117266,41.39317,2.049586,SANT FELIU DE LLOBREGAT,Barcelona,Cataluña,213.0,Yes,Private
117267,41.79788,1.952604,ARTES,Barcelona,Cataluña,123.0,No,Catholic
117268,41.541601,2.446871,MATARO,Barcelona,Cataluña,201.0,No,Catholic
117269,41.419956,2.20099,BARCELONA,Barcelona,Cataluña,178.0,Yes,Private
117270,42.100182,1.841554,BERGA,Barcelona,Cataluña,123.0,No,Catholic
117271,41.43343,2.068368,SANT CUGAT DEL VALLES,Barcelona,Cataluña,188.0,No,Private
117272,41.756246,1.86775,SANT FRUITOS DE BAGES,Barcelona,Cataluña,123.0,Yes,Private
117274,41.49098,2.188089,MONTCADA I REIXAC,Barcelona,Cataluña,184.0,No,Catholic
117275,41.450849,2.254436,BADALONA,Barcelona,Cataluña,178.0,Yes,Private
117276,41.785355,1.839812,SANTPEDOR,Barcelona,Cataluña,123.0,No,Catholic
117277,41.516821,2.360733,VILASSAR DE DALT,Barcelona,Cataluña,201.0,Yes,Private
117278,42.100204,1.851231,BERGA,Barcelona,Cataluña,123.0,No,Catholic
117279,,,BARCELONA,BARCELONA,,,Yes,
117280,41.442497,2.175261,BARCELONA,Barcelona,Cataluña,188.0,Yes,Private
117281,41.40289,2.123841,BARCELONA,Barcelona,Cataluña,188.0,Yes,Private
117282,41.412281,2.137127,BARCELONA,Barcelona,Cataluña,188.0,Yes,Private
117283,41.557965,2.104075,SABADELL,Barcelona,Cataluña,184.0,Yes,Private
117285,41.387006,2.082742,SANT JUST DESVERN,Barcelona,Cataluña,160.0,Yes,Private
117287,41.371751,2.097269,ESPLUGUES DE LLOBREGAT,Barcelona,Cataluña,168.0,Yes,Private
117288,41.379743,2.078527,SANT JUST DESVERN,Barcelona,Cataluña,160.0,No,Catholic
117290,41.58978,2.581886,CANET DE MAR,Barcelona,Cataluña,201.0,Yes,Private
117291,41.362998,2.098332,L'HOSPITALET DE LLOBREGAT,Barcelona,Cataluña,168.0,Yes,Private
117296,41.451528,2.205798,SANTA COLOMA DE GRAMENET,Barcelona,Cataluña,178.0,Yes,Private
117297,41.370691,2.056553,SANT JOAN DESPI,Barcelona,Cataluña,160.0,Yes,Private
117298,41.688333,2.487311,SANT CELONI,Barcelona,Cataluña,108.0,No,Catholic
117299,41.34648,2.037781,SANT BOI DE LLOBREGAT,Barcelona,Cataluña,213.0,No,Catholic
117300,41.53534,2.446202,MATARO,Barcelona,Cataluña,201.0,No,Catholic
117301,41.415396,2.167381,BARCELONA,Barcelona,Cataluña,178.0,No,Private
117302,41.54711,2.110396,SABADELL,Barcelona,Cataluña,184.0,No,Catholic
117303,41.394768,2.104902,BARCELONA,Barcelona,Cataluña,188.0,Yes,Private
117308,41.470138,2.092403,SANT CUGAT DEL VALLES,Barcelona,Cataluña,188.0,Yes,Private
117309,41.527672,2.116593,SABADELL,Barcelona,Cataluña,184.0,Yes,Private
117311,41.396911,2.14568,BARCELONA,Barcelona,Cataluña,168.0,No,Private
117313,41.387412,2.106152,BARCELONA,Barcelona,Cataluña,168.0,No,Private
117314,41.490768,2.356265,PREMIA DE MAR,Barcelona,Cataluña,201.0,No,Catholic
117317,41.419182,1.965342,PALLEJA,Barcelona,Cataluña,160.0,Yes,Private
117318,41.393711,2.1077,BARCELONA,Barcelona,Cataluña,168.0,No,Private
117319,41.504832,2.344616,PREMIA DE DALT,Barcelona,Cataluña,201.0,Yes,Private
117320,41.412775,2.028233,MOLINS DE REI,Barcelona,Cataluña,213.0,Yes,Private
117321,41.396902,2.126719,BARCELONA,Barcelona,Cataluña,188.0,No,Private
117323,41.423232,2.191186,BARCELONA,Barcelona,Cataluña,168.0,No,Catholic
117325,41.444882,2.242687,BADALONA,Barcelona,Cataluña,178.0,Yes,Private
117326,41.384188,2.090084,ESPLUGUES DE LLOBREGAT,Barcelona,Cataluña,168.0,Yes,Private
117327,41.558023,2.024885,TERRASSA,Barcelona,Cataluña,184.0,Yes,Private
117328,41.490363,2.0654,SANT CUGAT DEL VALLES,Barcelona,Cataluña,188.0,No,Private
117329,41.393002,2.009886,SANT VICENÇ DELS HORTS,Barcelona,Cataluña,160.0,No,Catholic
117331,41.369012,2.100249,L'HOSPITALET DE LLOBREGAT,Barcelona,Cataluña,168.0,Yes,Private
117332,41.436458,2.220658,BADALONA,Barcelona,Cataluña,178.0,Yes,Private
117333,41.307087,2.001237,GAVA,Barcelona,Cataluña,213.0,Yes,Private
117334,41.425264,1.787564,SANT SADURNI D'ANOIA,Barcelona,Cataluña,160.0,No,Catholic
117339,41.366414,2.088705,L'HOSPITALET DE LLOBREGAT,Barcelona,Cataluña,168.0,Yes,Private
117340,41.375087,2.129152,BARCELONA,Barcelona,Cataluña,168.0,No,Catholic
117342,41.64444,2.738612,MALGRAT DE MAR,Barcelona,Cataluña,108.0,Yes,Private
117343,41.62691,2.1707,CALDES DE MONTBUI,Barcelona,Cataluña,184.0,No,Catholic
117344,41.581235,1.627304,IGUALADA,Barcelona,Cataluña,213.0,Yes,Private
117345,41.514337,2.192463,LA LLAGOSTA,Barcelona,Cataluña,184.0,Yes,Private
117348,41.391747,2.10457,BARCELONA,Barcelona,Cataluña,168.0,Yes,Private
117349,41.378768,2.044198,SANT FELIU DE LLOBREGAT,Barcelona,Cataluña,213.0,No,Catholic
117354,41.408965,2.11141,BARCELONA,Barcelona,Cataluña,188.0,No,Catholic
117356,41.369798,2.137435,BARCELONA,Barcelona,Cataluña,213.0,No,Catholic
117357,41.451277,2.213866,SANTA COLOMA DE GRAMENET,Barcelona,Cataluña,178.0,Yes,Private
117360,41.430326,2.183573,BARCELONA,Barcelona,Cataluña,188.0,No,Catholic
117361,42.048081,2.267747,TORELLO,Barcelona,Cataluña,123.0,No,Catholic
117362,41.371068,2.139579,BARCELONA,Barcelona,Cataluña,213.0,Yes,Private
117365,41.580121,2.547402,ARENYS DE MAR,Barcelona,Cataluña,108.0,Yes,Public
117368,41.923959,2.253522,VIC,Barcelona,Cataluña,123.0,No,Catholic
117371,41.911207,1.67507,CARDONA,Barcelona,Cataluña,123.0,No,Catholic
117372,41.999029,2.284225,MANLLEU,Barcelona,Cataluña,123.0,No,Catholic
117373,41.387932,2.175226,BARCELONA,Barcelona,Cataluña,188.0,No,Catholic
117374,41.388618,2.138088,BARCELONA,Barcelona,Cataluña,213.0,No,Catholic
117376,41.347378,1.695648,VILAFRANCA DEL PENEDES,Barcelona,Cataluña,160.0,No,Catholic
117377,41.404675,2.149109,BARCELONA,Barcelona,Cataluña,168.0,No,Catholic
117379,41.587941,2.176125,PALAU-SOLITA I PLEGAMANS,Barcelona,Cataluña,184.0,Yes,Private
117380,41.559766,2.102965,SABADELL,Barcelona,Cataluña,184.0,Yes,Private
117381,41.416677,2.162533,BARCELONA,Barcelona,Cataluña,178.0,Yes,Private
117382,41.340093,1.694877,VILAFRANCA DEL PENEDES,Barcelona,Cataluña,160.0,Yes,Private
117384,41.357357,2.118621,L'HOSPITALET DE LLOBREGAT,Barcelona,Cataluña,168.0,No,Private
117385,41.218871,1.72784,VILANOVA I LA GELTRU,Barcelona,Cataluña,160.0,Yes,Private
117386,41.362296,2.124904,L'HOSPITALET DE LLOBREGAT,Barcelona,Cataluña,168.0,No,Private
117387,41.446533,2.200586,BARCELONA,Barcelona,Cataluña,188.0,No,Catholic
117388,41.617757,2.095157,CASTELLAR DEL VALLES,Barcelona,Cataluña,184.0,Yes,Private
117389,41.578166,2.235458,PARETS DEL VALLES,Barcelona,Cataluña,108.0,No,Catholic
117390,41.551505,2.108535,SABADELL,Barcelona,Cataluña,184.0,Yes,Private
117391,41.441394,2.216245,BADALONA,Barcelona,Cataluña,178.0,No,Catholic
117392,41.443977,2.23965,BADALONA,Barcelona,Cataluña,178.0,No,Catholic
117393,41.370549,2.123374,L'HOSPITALET DE LLOBREGAT,Barcelona,Cataluña,168.0,No,Catholic
117394,41.315433,2.019106,VILADECANS,Barcelona,Cataluña,160.0,No,Catholic
117396,41.568199,2.018358,TERRASSA,Barcelona,Cataluña,184.0,No,Catholic
117399,41.42244,2.152536,BARCELONA,Barcelona,Cataluña,178.0,Yes,Private
117402,41.544004,2.107264,SABADELL,Barcelona,Cataluña,184.0,Yes,Private
117404,41.426447,2.165849,BARCELONA,Barcelona,Cataluña,178.0,Yes,Private
117406,41.383364,2.190096,BARCELONA,Barcelona,Cataluña,188.0,No,Catholic
117409,41.613457,2.291202,GRANOLLERS,Barcelona,Cataluña,108.0,Yes,Private
117410,41.440779,2.222571,BADALONA,Barcelona,Cataluña,178.0,No,Private
117411,41.438455,2.158513,BARCELONA,Barcelona,Cataluña,188.0,No,Catholic
117412,41.377464,2.155773,BARCELONA,Barcelona,Cataluña,213.0,No,Catholic
117413,41.998645,2.284119,MANLLEU,Barcelona,Cataluña,123.0,No,Catholic
117414,41.38198,2.122055,BARCELONA,Barcelona,Cataluña,168.0,No,Catholic
117420,41.587204,2.544656,ARENYS DE MAR,Barcelona,Cataluña,201.0,No,Catholic
117421,41.419608,2.151711,BARCELONA,Barcelona,Cataluña,178.0,Yes,Private
117422,41.399367,2.183815,BARCELONA,Barcelona,Cataluña,168.0,No,Catholic
117423,41.427758,2.161451,BARCELONA,Barcelona,Cataluña,178.0,No,Catholic
117426,41.549957,2.10669,SABADELL,Barcelona,Cataluña,184.0,Yes,Private
117427,41.355729,2.072397,CORNELLA DE LLOBREGAT,Barcelona,Cataluña,213.0,No,Catholic
117428,41.451558,2.218885,SANTA COLOMA DE GRAMENET,Barcelona,Cataluña,178.0,Yes,Private
117430,41.415572,2.217293,BARCELONA,Barcelona,Cataluña,178.0,No,Catholic
117433,41.420622,2.181965,BARCELONA,Barcelona,Cataluña,168.0,Yes,Private
117435,41.548623,2.439841,MATARO,Barcelona,Cataluña,201.0,Yes,Private
117437,41.362113,2.101759,L'HOSPITALET DE LLOBREGAT,Barcelona,Cataluña,168.0,No,Private
117439,41.613258,2.148333,SENTMENAT,Barcelona,Cataluña,184.0,No,Catholic
117440,41.732586,1.843655,MANRESA,Barcelona,Cataluña,123.0,Yes,Private
117443,41.564571,2.011764,TERRASSA,Barcelona,Cataluña,184.0,Yes,Private
117444,41.406187,2.117449,BARCELONA,Barcelona,Cataluña,188.0,Yes,Private
117446,41.544699,2.426946,MATARO,Barcelona,Cataluña,201.0,Yes,Private
117447,41.545722,2.112965,SABADELL,Barcelona,Cataluña,184.0,Yes,Private
117451,41.435243,2.139709,BARCELONA,Barcelona,Cataluña,188.0,Yes,Public
117453,41.371954,2.162176,BARCELONA,Barcelona,Cataluña,168.0,No,Catholic
117457,41.412958,2.135078,BARCELONA,Barcelona,Cataluña,188.0,Yes,Private
117458,41.460461,2.175144,BARCELONA,Barcelona,Cataluña,188.0,No,Catholic
117460,41.44069,2.16832,BARCELONA,Barcelona,Cataluña,188.0,No,Catholic
117461,41.68069,2.287824,LA GARRIGA,Barcelona,Cataluña,108.0,No,Catholic
117463,41.44567,2.238832,BADALONA,Barcelona,Cataluña,178.0,Yes,Private
117464,41.858327,2.229436,TONA,Barcelona,Cataluña,123.0,Yes,Private
117466,41.544812,2.108906,SABADELL,Barcelona,Cataluña,184.0,No,Catholic
117467,41.612124,2.290048,GRANOLLERS,Barcelona,Cataluña,108.0,Yes,Private
117469,41.420029,2.178886,BARCELONA,Barcelona,Cataluña,168.0,Yes,Private
117476,41.434933,2.157974,BARCELONA,Barcelona,Cataluña,188.0,No,Catholic
117479,41.548727,2.10243,SABADELL,Barcelona,Cataluña,184.0,No,Catholic
117480,41.385171,2.163471,BARCELONA,Barcelona,Cataluña,188.0,No,Catholic
117481,41.72408,1.834052,MANRESA,Barcelona,Cataluña,123.0,Yes,Private
117482,41.556185,2.014267,TERRASSA,Barcelona,Cataluña,184.0,No,Catholic
117484,41.302997,2.003259,GAVA,Barcelona,Cataluña,213.0,No,Catholic
117489,41.432554,2.177816,BARCELONA,Barcelona,Cataluña,188.0,Yes,Catholic
117491,41.486406,2.037311,RUBI,Barcelona,Cataluña,188.0,Yes,Private
117492,41.390862,2.154029,BARCELONA,Barcelona,Cataluña,168.0,No,Catholic
117493,41.436654,2.161121,BARCELONA,Barcelona,Cataluña,188.0,No,Catholic
117495,41.383463,2.095724,ESPLUGUES DE LLOBREGAT,Barcelona,Cataluña,168.0,Yes,Private
117500,41.367615,2.113067,L'HOSPITALET DE LLOBREGAT,Barcelona,Cataluña,168.0,Yes,Private
117501,41.429728,2.171922,BARCELONA,Barcelona,Cataluña,188.0,No,Catholic
117502,41.531927,2.436438,MATARO,Barcelona,Cataluña,201.0,No,Catholic
117504,41.399652,2.119677,BARCELONA,Barcelona,Cataluña,168.0,Yes,Private
117509,41.43928,2.186926,BARCELONA,Barcelona,Cataluña,188.0,No,Catholic
117510,41.371365,2.111292,L'HOSPITALET DE LLOBREGAT,Barcelona,Cataluña,168.0,Yes,Private
117511,41.428643,2.191461,BARCELONA,Barcelona,Cataluña,188.0,No,Catholic
117512,41.365512,2.127613,L'HOSPITALET DE LLOBREGAT,Barcelona,Cataluña,168.0,No,Catholic
117513,41.400489,2.119362,BARCELONA,Barcelona,Cataluña,168.0,Yes,Catholic
117516,41.320301,2.003908,VILADECANS,Barcelona,Cataluña,160.0,Yes,Private
117517,41.355543,2.110281,L'HOSPITALET DE LLOBREGAT,Barcelona,Cataluña,168.0,Yes,Private
117518,41.367093,2.102655,L'HOSPITALET DE LLOBREGAT,Barcelona,Cataluña,168.0,Yes,Private
117519,41.376958,2.143088,BARCELONA,Barcelona,Cataluña,213.0,Yes,Private
117520,41.408111,2.195612,BARCELONA,Barcelona,Cataluña,168.0,Yes,Public
117522,41.37828,2.163716,BARCELONA,Barcelona,Cataluña,188.0,No,Catholic
117523,41.604733,2.290459,GRANOLLERS,Barcelona,Cataluña,108.0,No,Catholic
117524,41.813729,2.096299,MOIA,Barcelona,Cataluña,188.0,No,Catholic
117525,41.238162,1.810663,SITGES,Barcelona,Cataluña,160.0,No,Catholic
117526,41.617894,2.662606,CALELLA,Barcelona,Cataluña,201.0,No,Catholic
117528,41.559891,2.010778,TERRASSA,Barcelona,Cataluña,184.0,No,Catholic
117532,41.645563,2.738915,MALGRAT DE MAR,Barcelona,Cataluña,108.0,No,Catholic
117534,41.365306,2.078423,CORNELLA DE LLOBREGAT,Barcelona,Cataluña,213.0,Yes,Private
117537,41.313671,2.024411,VILADECANS,Barcelona,Cataluña,160.0,No,Catholic
117538,41.44948,2.223933,BADALONA,Barcelona,Cataluña,178.0,No,Catholic
117539,42.015855,2.238179,SANT HIPOLIT DE VOLTREGA,Barcelona,Cataluña,123.0,No,Catholic
117541,41.558957,2.014998,TERRASSA,Barcelona,Cataluña,184.0,Yes,Public
117543,41.393124,2.166453,BARCELONA,Barcelona,Cataluña,213.0,No,Catholic
117544,41.545444,2.267625,MONTORNES DEL VALLES,Barcelona,Cataluña,184.0,Yes,Public
117545,41.309262,2.003436,GAVA,Barcelona,Cataluña,213.0,No,Catholic
117548,41.391369,2.161676,BARCELONA,Barcelona,Cataluña,188.0,No,Catholic
117549,41.406928,2.17983,BARCELONA,Barcelona,Cataluña,168.0,Yes,Public
117550,41.395067,2.173365,BARCELONA,Barcelona,Cataluña,213.0,No,Catholic
117551,41.82302,1.896897,SALLENT,Barcelona,Cataluña,123.0,No,Catholic
117554,41.980277,2.305658,RODA DE TER,Barcelona,Cataluña,123.0,Yes,Public
117555,41.347968,2.022267,SANT BOI DE LLOBREGAT,Barcelona,Cataluña,213.0,Yes,Private
117556,41.355221,2.022177,SANT BOI DE LLOBREGAT,Barcelona,Cataluña,213.0,Yes,Private
117558,41.487261,2.185946,MONTCADA I REIXAC,Barcelona,Cataluña,184.0,Yes,Public
117560,42.101025,1.859928,BERGA,Barcelona,Cataluña,123.0,Yes,Public
117562,41.431273,2.185806,BARCELONA,Barcelona,Cataluña,188.0,Yes,Public
117563,41.368108,2.081428,ESPLUGUES DE LLOBREGAT,Barcelona,Cataluña,168.0,Yes,Public
117564,41.3115,1.994862,GAVA,Barcelona,Cataluña,213.0,Yes,Public
117566,41.439165,2.180547,BARCELONA,Barcelona,Cataluña,188.0,Yes,Public
117568,42.076638,2.294013,SANT PERE DE TORELLO,Barcelona,Cataluña,123.0,Yes,Public
117569,41.349419,2.035966,SANT BOI DE LLOBREGAT,Barcelona,Cataluña,213.0,Yes,Public
117571,41.539793,2.131409,SABADELL,Barcelona,Cataluña,123.0,Yes,Public
117572,41.566221,1.641581,VILANOVA DEL CAMI,Barcelona,Cataluña,213.0,Yes,Public
117574,41.514683,2.189887,LA LLAGOSTA,Barcelona,Cataluña,184.0,Yes,Public
117575,41.507999,2.391614,VILASSAR DE MAR,Barcelona,Cataluña,201.0,Yes,Public
117576,41.47712,2.03411,RUBI,Barcelona,Cataluña,188.0,Yes,Public
117577,41.42381,2.16254,BARCELONA,Barcelona,Cataluña,108.0,Yes,Public
117578,41.609046,2.538803,ARENYS DE MUNT,Barcelona,Cataluña,108.0,Yes,Public
117579,41.579384,2.019132,TERRASSA,Barcelona,Cataluña,184.0,Yes,Public
117580,41.389299,2.008632,SANT VICENÇ DELS HORTS,Barcelona,Cataluña,160.0,Yes,Public
117581,41.399992,2.000378,SANT VICENÇ DELS HORTS,Barcelona,Cataluña,160.0,Yes,Public
117583,41.539161,1.870731,ESPARREGUERA,Barcelona,Cataluña,213.0,Yes,Public
117584,41.438092,2.016452,EL PAPIOL,Barcelona,Cataluña,160.0,Yes,Public
117585,41.317823,2.091471,EL PRAT DE LLOBREGAT,Barcelona,Cataluña,160.0,Yes,Public
117586,41.361255,1.774995,AVINYO,Barcelona,Cataluña,123.0,Yes,Public
117587,41.437113,2.179546,BARCELONA,Barcelona,Cataluña,188.0,Yes,Public
117588,41.426033,2.167644,BARCELONA,Barcelona,Cataluña,108.0,Yes,Public
